triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
Croomia_japonica_SRR6219921_Lacandonia_schismatica_SRR19179849_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.209702126329722,0.021927180473259724,0.9780728195267403,0.0199654935494566,0.03462060180555556,-1119.7170156163875,-1015.5730631546419,216
Croomia_japonica_SRR6219921_Lacandonia_schismatica_SRR19179849_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,1.3211823395405025,2.388872478757747e-08,0.9999999761112756,0.014947823180007454,0.027026361021276604,-263.5254684396384,-241.57845258338773,47
Croomia_japonica_SRR6219921_Lacandonia_schismatica_SRR19179849_Xerophyta_villosa_ERR2040709,Lacandonia_schismatica_SRR19179849,0.0,2.0786176003417607,0.34526933844748997,0.6547306615525101,0.010704277687411912,0.020175856896551724,-162.18747555057442,-165.02228253738494,29
Croomia_japonica_SRR6219921_Lacandonia_schismatica_SRR19179849_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.209702126329722,0.021927180473259724,0.9780728195267403,0.0199654935494566,0.03462060180555556,-1119.7170156163875,-1015.5730631546419,216
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_amaryllifolius_SRR13452149,Croomia_japonica_SRR6219921,0.0,2.628659932951418,5.6753272824576484e-14,0.9999999999999432,0.02564542455832605,0.07467937648421052,-1220.7016887296945,-903.2417572406836,285
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_amaryllifolius_SRR13452149,Freycinetia_multiflora_ERR2040706,0.0,6.139391989690672,1.4166901118421787e-49,1.0,0.0012658077563787468,0.007238873333333334,-26.66409626664253,-22.47112592115386,3
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_amaryllifolius_SRR13452149,Pandanus_amaryllifolius_SRR13452149,0.0,17.321392742855007,0.7499999346604519,0.2500000653395481,0.0065833158853255466,0.035091365,-22.14187759075016,-17.412107160256873,4
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_utilis_SRR6374687,Croomia_japonica_SRR6219921,0.0,2.646845015842243,5.056869377788047e-15,0.999999999999995,0.025430087367084346,0.07441132546341464,-1233.323214228028,-911.6769673949634,287
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_utilis_SRR6374687,Freycinetia_multiflora_ERR2040706,0,0,0,0,0,0,0,0,1
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_utilis_SRR6374687,Pandanus_utilis_SRR6374687,0.0,14.183974285698078,0.7499995861201286,0.25000041387987143,0.008039509780765779,0.03654754,-20.54327974131376,-17.08683683978408,4
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_odorifer_SRR5927127,Croomia_japonica_SRR6219921,0.0,2.6509412473416987,1.0253354095021322e-12,0.9999999999989748,0.02542987328278221,0.07476280338461538,-1227.7695980622739,-905.7887130119601,286
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_odorifer_SRR5927127,Freycinetia_multiflora_ERR2040706,0.0,14.00081999999998,4.5235733684676805e-284,1.0,0.0005000000000000008,0.00738585,-22.468062897635914,-14.939609905240495,2
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_odorifer_SRR5927127,Pandanus_odorifer_SRR5927127,0.0,12.250934054027521,0.7499984193722906,0.2500015806277094,0.00930804128869763,0.037815955,-19.371408254988612,-16.813899042595377,4
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_tectorius_SRR19179847,Croomia_japonica_SRR6219921,0.0,2.662213581303107,4.6013149519006835e-15,0.9999999999999954,0.025322198216343888,0.07477008549825784,-1235.5838579036083,-908.9161856640728,287
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_tectorius_SRR19179847,Freycinetia_multiflora_ERR2040706,0.0,14.00081999999998,4.5235733684676805e-284,1.0,0.0005000000000000008,0.00738585,-22.468062897635914,-14.939609905240495,2
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0.0,19.089828457490658,0.6666666567964192,0.3333333432035807,0.005973453363079064,0.04398418666666667,-16.22136434063167,-11.644938332936388,3
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Acanthochlamys_bracteata_GCA_019914995,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Acanthochlamys_bracteata_GCA_019914995,Freycinetia_multiflora_ERR2040706,0.0,0.7478913518662891,0.009416514049866202,0.9905834859501338,0.01142145844939142,0.016213348333333336,-148.77019244665428,-146.67412560140997,24
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.0352927221500214,0.030887585686025596,0.9691124143139744,0.022388257450380568,0.035926910674897124,-1220.1942244572963,-1125.0735089332538,243
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Xerophyta_humilis_SRR8334914,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Xerophyta_humilis_SRR8334914,Freycinetia_multiflora_ERR2040706,0.0,0.7478913518662891,0.009416514049866202,0.9905834859501338,0.01142145844939142,0.016213348333333336,-148.77019244665428,-146.67412560140997,24
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.0352927221500214,0.030887585686025596,0.9691124143139744,0.022388257450380568,0.035926910674897124,-1220.1942244572963,-1125.0735089332538,243
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Talbotia_elegans_SRR19179852,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Talbotia_elegans_SRR19179852,Freycinetia_multiflora_ERR2040706,0.0,0.7478913518662891,0.009416514049866202,0.9905834859501338,0.01142145844939142,0.016213348333333336,-148.77019244665428,-146.67412560140997,24
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.0352927221500214,0.030887585686025596,0.9691124143139744,0.022388257450380568,0.035926910674897124,-1220.1942244572963,-1125.0735089332538,243
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Xerophyta_villosa_ERR2040709,Freycinetia_multiflora_ERR2040706,0.0,0.7478913518662891,0.009416514049866202,0.9905834859501338,0.01142145844939142,0.016213348333333336,-148.77019244665428,-146.67412560140997,24
Croomia_japonica_SRR6219921_Freycinetia_multiflora_ERR2040706_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0352927221500214,0.030887585686025596,0.9691124143139744,0.022388257450380568,0.035926910674897124,-1220.1942244572963,-1125.0735089332538,243
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_utilis_SRR6374687,Croomia_japonica_SRR6219921,0.0,3.0069288148475746,1.5447770783578855e-18,1.0,0.028893008564422572,0.0953634884826389,-1143.1554631319113,-771.9713081167251,288
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_utilis_SRR6374687,Pandanus_amaryllifolius_SRR13452149,0,0,0,0,0,0,0,0,1
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_utilis_SRR6374687,Pandanus_utilis_SRR6374687,0.0,5.79450092164677,4.240006788562301e-28,1.0,0.0015269442734829137,0.007851916666666667,-25.556822388855956,-21.983373405121146,3
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_odorifer_SRR5927127,Croomia_japonica_SRR6219921,0.0,2.9355015992122677,3.451858165944896e-16,0.9999999999999998,0.029399039681381394,0.0957546365508772,-1125.7300159620927,-761.5482611136977,285
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_odorifer_SRR5927127,Pandanus_amaryllifolius_SRR13452149,0.0,4.465214682003249,6.726515460533443e-17,1.0,0.0015677656055854798,0.006365356666666666,-25.575189640581208,-23.242697788919607,3
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_odorifer_SRR5927127,Pandanus_odorifer_SRR5927127,0.0,3.5956600302642614,1.582976891839648e-24,1.0,0.002460710947511278,0.0092348375,-31.185932313939023,-28.091883731580378,4
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_tectorius_SRR19179847,Croomia_japonica_SRR6219921,0.0,2.9363375931556837,5.485488656363744e-12,0.9999999999945144,0.029393316422872205,0.09517848805594405,-1127.0183989893371,-767.6887681013853,286
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_tectorius_SRR19179847,Pandanus_amaryllifolius_SRR13452149,0.0,1.6300725847694675,3.2885657347305597e-06,0.9999967114342653,0.00429453882324512,0.008341243333333333,-21.155638024078293,-21.62064566925688,3
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0.0,5.79450092164677,4.240006788562301e-28,1.0,0.0015269442734829137,0.007851916666666667,-25.556822388855956,-21.983373405121146,3
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Acanthochlamys_bracteata_GCA_019914995,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Acanthochlamys_bracteata_GCA_019914995,Pandanus_amaryllifolius_SRR13452149,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.0462419686864934,0.030508167003021138,0.9694918329969787,0.02226339670663672,0.035921887454545456,-1216.886055358694,-1120.4927718533145,242
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Xerophyta_humilis_SRR8334914,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Xerophyta_humilis_SRR8334914,Pandanus_amaryllifolius_SRR13452149,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.0462419686864934,0.030508167003021138,0.9694918329969787,0.02226339670663672,0.035921887454545456,-1216.886055358694,-1120.4927718533145,242
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Talbotia_elegans_SRR19179852,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Talbotia_elegans_SRR19179852,Pandanus_amaryllifolius_SRR13452149,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.0462419686864934,0.030508167003021138,0.9694918329969787,0.02226339670663672,0.035921887454545456,-1216.886055358694,-1120.4927718533145,242
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Xerophyta_villosa_ERR2040709,Pandanus_amaryllifolius_SRR13452149,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_amaryllifolius_SRR13452149_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0462419686864934,0.030508167003021138,0.9694918329969787,0.02226339670663672,0.035921887454545456,-1216.886055358694,-1120.4927718533145,242
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Pandanus_odorifer_SRR5927127,Croomia_japonica_SRR6219921,0.0,2.9187126407580486,2.688455730825886e-10,0.9999999997311544,0.029538563953184622,0.09534180583044982,-1135.9382384819658,-774.7993948255441,289
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Pandanus_odorifer_SRR5927127,Pandanus_utilis_SRR6374687,0.0,10.68887943784367,8.279615913569741e-214,1.0,0.0006549245915540267,0.007655175,-20.472997465786253,-14.796346376474258,2
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Pandanus_odorifer_SRR5927127,Pandanus_odorifer_SRR5927127,0,0,0,0,0,0,0,0,1
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Pandanus_tectorius_SRR19179847,Croomia_japonica_SRR6219921,0.0,2.9313799675569387,8.3179739911485e-14,0.9999999999999168,0.02944302715963878,0.09545572869655172,-1143.3213033583509,-776.8038925225547,290
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Pandanus_tectorius_SRR19179847,Pandanus_utilis_SRR6374687,0.0,1.398743333152139,3.022474072762304e-20,1.0,0.005004785248358769,0.010619005,-14.327969222213609,-13.487292654265694,2
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0,0,0,0,0,0,0,0,0
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Acanthochlamys_bracteata_GCA_019914995,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Acanthochlamys_bracteata_GCA_019914995,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Xerophyta_humilis_SRR8334914,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Xerophyta_humilis_SRR8334914,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Talbotia_elegans_SRR19179852,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Talbotia_elegans_SRR19179852,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,0.9794194360134787,2.1859952240104138e-10,0.9999999997814005,0.012267165177876514,0.020238486719999997,-152.99122539308496,-141.78958438295516,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Xerophyta_villosa_ERR2040709,Pandanus_utilis_SRR6374687,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_utilis_SRR6374687_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.039344165217694,0.031025428311362402,0.9689745716886378,0.022300986310097973,0.03584019311570248,-1216.4172593970934,-1121.5947487404594,242
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Pandanus_tectorius_SRR19179847,Croomia_japonica_SRR6219921,0.0,3.1228775380252864,6.719221983939586e-22,1.0,0.029303214386647212,0.10036956166505191,-1133.4743196147626,-745.0956279821411,289
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Pandanus_tectorius_SRR19179847,Pandanus_odorifer_SRR5927127,0.0,26.767199999999978,0.0,1.0,0.0005000000000000004,0.0138106,-22.13557957425821,-12.436128282348145,2
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Pandanus_tectorius_SRR19179847,Pandanus_tectorius_SRR19179847,0,0,0,0,0,0,0,0,1
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Acanthochlamys_bracteata_GCA_019914995,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Acanthochlamys_bracteata_GCA_019914995,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Xerophyta_humilis_SRR8334914,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Xerophyta_humilis_SRR8334914,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Talbotia_elegans_SRR19179852,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Talbotia_elegans_SRR19179852,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Xerophyta_villosa_ERR2040709,Pandanus_odorifer_SRR5927127,0.0,0.5773991393158637,0.02109551455137347,0.9789044854486265,0.014370509817232126,0.018825066799999998,-145.40342301577525,-145.4094220166168,25
Croomia_japonica_SRR6219921_Pandanus_odorifer_SRR5927127_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0582770583865382,0.031684812956079694,0.9683151870439202,0.022160879151774993,0.03584815489256198,-1216.5039253407954,-1121.4872417292672,242
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Acanthochlamys_bracteata_GCA_019914995,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Acanthochlamys_bracteata_GCA_019914995,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Acanthochlamys_bracteata_GCA_019914995,Acanthochlamys_bracteata_GCA_019914995,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Xerophyta_humilis_SRR8334914,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Xerophyta_humilis_SRR8334914,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Talbotia_elegans_SRR19179852,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Talbotia_elegans_SRR19179852,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,1.0953509493988,4.3560469170910755e-11,0.9999999999564396,0.011402281622027215,0.019736334720000002,-155.12449026116082,-143.04582117656233,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Xerophyta_villosa_ERR2040709,Pandanus_tectorius_SRR19179847,0.0,0.6032867095045458,0.01763256708266028,0.9823674329173397,0.01375385843791322,0.0182555628,-147.43863813521506,-146.94539589713955,25
Croomia_japonica_SRR6219921_Pandanus_tectorius_SRR19179847_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0.0,1.0570503480598044,0.031736743578725995,0.9682632564212741,0.022186596923265144,0.035869120429752065,-1216.0511674025026,-1121.2042605300103,242
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_humilis_SRR8334914,Croomia_japonica_SRR6219921,0.0,2.252038667443411,1.4355584341808282e-16,1.0,0.043060139864333276,0.11190968290410959,-984.4329817241112,-689.3201174152501,292
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_humilis_SRR8334914,Acanthochlamys_bracteata_GCA_019914995,0,0,0,0,0,0,0,0,0
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_humilis_SRR8334914,Xerophyta_humilis_SRR8334914,0,0,0,0,0,0,0,0,0
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Talbotia_elegans_SRR19179852,Croomia_japonica_SRR6219921,0.0,2.252038667443411,1.4355584341808282e-16,1.0,0.043060139864333276,0.11190968290410959,-984.4329817241112,-689.3201174152501,292
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Talbotia_elegans_SRR19179852,Acanthochlamys_bracteata_GCA_019914995,0,0,0,0,0,0,0,0,0
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Talbotia_elegans_SRR19179852,Talbotia_elegans_SRR19179852,0,0,0,0,0,0,0,0,0
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_villosa_ERR2040709,Croomia_japonica_SRR6219921,0.0,2.252038667443411,1.4355584341808282e-16,1.0,0.043060139864333276,0.11190968290410959,-984.4329817241112,-689.3201174152501,292
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_villosa_ERR2040709,Acanthochlamys_bracteata_GCA_019914995,0,0,0,0,0,0,0,0,0
Croomia_japonica_SRR6219921_Acanthochlamys_bracteata_GCA_019914995_Xerophyta_villosa_ERR2040709,Xerophyta_villosa_ERR2040709,0,0,0,0,0,0,0,0,0
