0.0471
0.0131
0.0149
0.0372
0.012
0.0093
0.025
0.005
0.0126
0.0158
0.0392
0.006
0.0104
0.005
0.0318
0.0147
0.0189
0.0159
0.0009
0.0374
0.007
0.0471
0.0096
0.0008
0.0609
0.0143
0.0154
0.0026
0.0341
0.0444
0.0388
0.009
0.0035
0.0073
0.036
0.011
0.0265
0.0184
0.0653
0.0045
0.0083
0.0621
0.0455
0.0026
0.0267
0.0187
0.0326
0.0142
0.0222
0.0067
0.0167
0.0211
0.0723
0.0069
0.0201
0.0048
0.0146
0.0113
0.0272
0.0049
0.0163
0.0264
0.021
0.0566
0.0167
0.0026
0.047
0.0012
0.0183
0.0151
0.0369
0.0476
0.0476
0.0004
0.0193
0.0067
0.051
0.0261
0.0143
0.0147
0.0776
0.0145
0.0112
0.0726
0.0443
0.0043
0.0204
0.0447
0.0254
0.0152
0.0114
0.0079
0.0156
0.0014
0.058
0.007
0.0175
0.0007
0.0114
0.0052
0.0341
0.0152
0.0061
0.0165
0.0421
0.0653
0.0121
0.0024
0.0806
0.0038
0.0324
0.0166
0.0428
0.06
0.0336
0.0085
0.0182
0.0014
0.055
0.0147
0.0337
0.0173
0.0789
0.0068
0.0162
0.0888
0.0365
0.0025
0.0142
0.0364
0.0315
0.0024
0.0167
0.0003
0.0145
0.0178
0.0487
0.0055
0.0154
0.0041
0.0122
0.0056
0.0281
0.0047
0.0151
0.0275
0.0253
0.0508
0.0249
0.0112
0.0557
0.0029
0.0137
0.0189
0.0478
0.0549
0.0415
0.0239
0.0103
0.0032
0.0464
0.0137
0.0343
0.0277
0.0733
0.0083
0.01
0.0716
0.0407
0.0193
0.0195
0.111
0.0003
0.0089
0.01
0.0485
0.022
0.019
0.1237
0.0088
0.0139
0.0049
0.0417
0.0201
0.0476
0.05
0.0261
0.0051
0.0216
0.0544
0.0007
0.0521
0.0685
0.0139
0.0206
0.0363
0.0422
0.0168
0.0293
0.042
0.0138
0.0155
0.0205
0.0641
0.0033
0.0367
0.0306
0.0127
0.0302
0.0321
0.028
0.0181
0.0022
0.066
0.0202
0.0032
0.0032
0.0472
0.0208
0.002
0.0802
0.0134
0.0106
0.004
