Adonis_amurensis_ChengnanPark2025031401_2.clean.fq.gz	911b8e5cbf7192997af7ae7771bdcb89
Adonis_amurensis_Japan_WHJP01_2.clean.fq.gz	7d18c3c0677da300bf95d72acff77423
Adonis_amurensis_Tonghua_1_2024050405-1_2.clean.fq.gz	c5e8a948dcebd479e98f07a6a7893e0e
Adonis_amurensis_Tonghua_2024050305-1_2.clean.fq.gz	0b5da3d73a19293c140785de5ae2c15e
Adonis_amurensis_Tonghua_3_2024050405-3_2.clean.fq.gz	b4a1480f2821a72cba0ac432e662798c
Adonis_bobroviana_1_2024060601-1_2.clean.fq.gz	1468b71224ba4f275b33e77053a1ec94
Adonis_bobroviana_2_2024060601-2_2.clean.fq.gz	0f79a7e1047b85192ee0fb1c78e693d2
Adonis_bobroviana_3_2024060601-3_2.clean.fq.gz	5ef09ac8fdaa904676ff706074960e1d
Adonis_coerulea_1_2024060508-1_2.clean.fq.gz	a964604c52107145ce27adb6ff8f52fe
Adonis_coerulea_2_2024060508-2_2.clean.fq.gz	27a690489f6d89f86580c802e50440a1
Adonis_coerulea_3_2024060508-3_2.clean.fq.gz	82a74abcb874eddfe91c46d548dafbaf
Adonis_davidii_2025050306-12_2.clean.fq.gz	5dd4e7ecd56031ed3f63a3b216f6e0e0
Adonis_davidii_2025050306-1_2.clean.fq.gz	29468453ace82978c738e4185bca872f
Adonis_davidii_2025050306-9_2.clean.fq.gz	b1a642182f7510f02a93c9f6a70b05a1
Adonis_fupingensis2_2023051702_2.clean.fq.gz	d0b71ea5a0fd668df4202aee64a13522
Adonis_fupingensis4_2023051704_2.clean.fq.gz	e7ee153c98c6a2c50bddf2e7e2bdea49
Adonis_fupingensis5_2023051705_2.clean.fq.gz	0679469b5b70b6083a2f424df338f963
Adonis_ramosa_chashikou2024030801_2.clean.fq.gz	5f74ffb1512eed8b7f9adbd666b70722
Adonis_ramosa_Henan-4_2025031201-4_2.clean.fq.gz	b081bc30b1379735e6f7e5d3a75815ac
Adonis_ramosa_Henan_17_2025031201-17_2.clean.fq.gz	fe0589dc344a60a24e5f2446fc34aebb
Adonis_ramosa_Henan_5_2025031201-5_2.clean.fq.gz	285661af38705a1f1498d3357ed6cb1e
Adonis_ramosa_Huairou_Fenghuangtuo_2025032802-3_2.clean.fq.gz	ab5f92918a432e610c7093db9775018a
Adonis_ramosa_Jiangsu_01_2025032301-1_2.clean.fq.gz	64aa720655b63f3a9377e53f48c63b79
Adonis_ramosa_Jiangsu_03_2025032303-1_2.clean.fq.gz	4182c60d4b671a2a208504465dbe676c
Adonis_ramosa_Shandong-9_2025041001-9_2.clean.fq.gz	f7e8b17ce1ed625f4c93e6c69c26b954
Adonis_ramosa_Shandong_1_2025041001-1_2.clean.fq.gz	b35abada5c596c3ddc0cc58bf07e975a
Adonis_ramosa_Shandong_5_2025041001-5_2.clean.fq.gz	713631b831a48f97505997246fe6e183
Adonis_ramosa_Tonghua_1_2024050304-1_2.clean.fq.gz	3bf0742468025bec92c73e5be0ab6bf8
Adonis_ramosa_Tonghua_2024050304-2_2.clean.fq.gz	f201cf43a48e9075ba3b29d2d3934da4
Adonis_ramosa_Tonghua_5_2024050304-5_2.clean.fq.gz	3e3a6261160d31aba4a38715b6853994
Adonis_sibirica_20250527001_2.clean.fq.gz	954fc41081f2e4fd0b53080d66bef2ec
Adonis_sibirica_4786_I-4786_2.clean.fq.gz	d01edba9071ce534dc71a7060cd3307a
Adonis_sibirica_I-4749_I-4749_2.clean.fq.gz	cf9a6df88e26fb38bc6a578cd798bd77
Adonis_sutchuenensis_1_WH25032502_2.clean.fq.gz	cda2322c0b41a1ef51855923f7d8121f
Adonis_sutchuenensis_2_WH25032502-2_2.clean.fq.gz	c450641f51f135395603fac65e1e6e06
Adonis_villosa_4247_I-4247_2.clean.fq.gz	9c6ee95c97e190cbbe8d737383cd9780
Adonis_villosa_lll20240520011_2.clean.fq.gz	a452d5ffa2ca872a58f745325497990f
